Column1,Column2,Column3,Column4
1672837320,HL,"代po誠徵掛牌負責醫師，不限科別(家醫科/耳鼻喉科優先)1、診所地點：台北市信義區(近捷運永春/松山站)2、具中華民國醫師執照，可掛牌當診所負責醫師3、週一至週六自選時段看診4、一週只需要看一診5、不需負管理責任其他待遇詳情可面議本診所環境清潔舒適,良好專業合作團隊．意者請洽：0910100785  黃小姐",T
1672848120,社群副管理員,高雄前鎮/專任/耳鼻喉小兒、家醫、內科..(歡迎雇主自貼 醫師自薦)轉自實名群 by  廖醫師誠徵《醫師》高雄前鎮區耳鼻喉科診所，誠徵專任醫師（ENT、小兒、家醫、內科..等）專任每周6-9診，診費+牌費+高PPF診所目前有多位醫生，排班請假彈性高請洽廖醫師0963209779。若漏接電話，請留簡訊，當盡快與您回覆。,T
1672849620,群主David1688,[照片],F
1672950780,HDRN,誠徵 專/兼任醫師家醫科、ENT、內分泌醫師近捷運信義安和站，交通便利薪資及節數面議具糖尿病共照網、勞工健檢資格者尤佳詳情請洽 0980032238 張小姐,T
1672921140,林炎良,(()誠徵醫師())文山區景美女中商圈耳鼻喉科、兒科、家醫科，無經驗可 。節次5-8節，牌費+診費+PPF長期可入股合作。在地老字號診所，客源穩定周邊環境優交通便利待遇好工作氣氛佳，目前有三位醫師，排班休假彈性，可兼顧家庭休閑生活意者請洽0920752768林醫師,T
1673028660,群主David1688,台南/專任兼任/醫美?誠徵： 醫美專職兼職醫師?地址：台南市永康區週一至週五 17:00-20:00週六 11:00-17:00?主要工作項目雷射，電音波，微整不限專科診所可重點培訓醫師待遇一診（三小時）4500 依年資經驗調整電音波、玻尿酸另有PPf?意者請電洽-0-6-3-0-2-1-9-2-8 王小姐轉自5000群,T
1673026800,群主David1688,徵求 醫美/整外 診所盤讓徵求者: @全方位  @精彩請惠予敘明 地區，逕與上述兩位群友聯絡。(請各位雇主 發貼 簡要 講重點  留聯絡方式， 不要用聊天的方式  謝謝大家。這樣版面會比較乾淨整齊),F
1673170260,社群副管理員,桃園區/專任/小兒耳鼻喉家醫(歡迎雇主自貼 醫師自薦)轉自實名群 by  楊醫師 持續徵求中)誠徵    專職醫師科別：兒科、家醫科、耳鼻喉科地點：桃園市桃園區兒科診所薪資：執照費+鐘點費+PPF節次：6-10診可談享醫責險，病患以兒科為主，工作氣氛佳。意者請洽楊醫師0986828859未接請留言或簡訊,T
1673137440,呂慶城,桃園市蘆竹區誠徵精神專科醫師依個人需求及方便安排診次0932333472呂醫師洽,T
1673203500,社群副管理員,以下職缺轉自 實名制純醫師群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1673203560,社群副管理員,桃園/專任/眼科徵?醫師?眼科地點：桃園眼科連鎖診所聯絡電話：0908738058聯絡人：朱醫師薪資：面議*本診所?全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成*交通方便有停車位,T
1673203560,社群副管理員,誠徵「 醫師 」彰化縣和美鎮診所誠徵專任醫師一位家醫科，一般內科?科醫師。（需耳鼻喉治療作業）每週5-7節，星期六固定休診。請洽0932678904方醫師e-mail : c24728355@yahoo.com.tw,T
1673301180,傑夫,待遇明確讚讚????,F
1673254440,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼昨日雇主貼文 持續徵求中,F
1673254500,群主David1688,(light bulb)(light bulb)誠徵醫師(light bulb)(light bulb)(red check mark)科別 : 誠徵家醫科、內科專科、小兒科或一般科醫師(red check mark)地址 : 桃園市中壢區後站附近(red check mark)時間 : 每周6-9診，假日輪休(wallet)薪資 : 牌費+診費+PPF(red check mark)目前只有老闆一位醫師，想要增加第二位醫師，老闆同事皆好相處(incoming call)詳情請洽 0937-125200范小姐,T
1673254500,群主David1688,誠徵專任或兼任醫師桃園區內科兒科家醫ㄧ般科、耳鼻喉科、急診科或其他專科。無經驗可培訓。高牌照費高底薪加抽成、工作輕鬆收入保障、多位醫師排班 可以輪流出國休假 生活有品質 本診所已有兩位醫師現在要請第三位醫師 病人很穩定PPF 、停車位0906858006或0933106946 或留言(有時上班無法接聽）Email:chengchuan381@gmail.com,T
1673254500,群主David1688,誠徵 醫師台中市南屯區診所誠徵兒科、家醫科、耳鼻喉科、內科專科醫師每週1-7節（可兼任可專任）兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。薪水:牌照費（專任）+節數費(優)+PPF休假:農曆春節固定休除夕到初四共5天歡迎有興趣長期合作的醫師洽詢。歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機),T
1673254500,群主David1688,誠徵?醫師?掛牌或兼職科別 : 耳鼻喉科，兒科，內科 或 家醫科或其他專科地址 : 竹北成功國中對面耳鼻喉科診所（益康耳鼻喉科）時間 : 每周2-6診，週六輪休薪資 : 面議請電：03-65781200976731765李醫師,T
1673254500,群主David1688,專任或兼任醫師桃園一般科診所適合各科醫生一起工作附停車位請加官方帳號好友聯絡 ID :@925wcaew,T
1673254560,群主David1688,這個LINE@ 帳戶請小心， 需排除收佣金的仲介可能,F
1673255100,E50,誠徵專科醫師 家醫 內兒科 耳鼻喉 腸胃科 有診所經驗佳離捷運站近 待優面談歡迎醫師加入 週一到週五 AM10:00~PM5:00 來電02-25168112分機32行政張小姐(如果沒接到，請留言聯絡電話給櫃台人員),T
1673255460,蔡美智醫師,1月17號，星期二下午，沙鹿慈濟疫苗快打，一節5000元，請問有沒有可以幫忙的學弟或學妹，謝謝ID:smallsun1111,T
1673258400,Sini,感謝提醒，我加了之後結果是另一個媒合平台，講話愛理不理的，跟之前某個媒合平台語氣很像。,F
1673258460,Yuan,@群主David1688 感謝版主把關,F
1673258460,Yuan,@Thomas 另一個平台是104嗎,F
1673258520,Sini,不是，他在本群裡，我不便多說，一樣是媒合中介,F
1673260200,群主David1688,應該是黃醫師  沈理事的群也不歡迎他  原因是 其他醫師反應  有收佣金的情形,F
1673264400,群主David1688,台東/專任/復健科轉自復健醫學會LINE群by陳醫師受託代貼：台東基督教醫院急需招募【復健科醫師】。有興趣請和陳醫師或東基陳院長聯繫。,T
1673223480,神經科小嫩嫩,真的缺 神經科醫師都變成復健科醫師了??????精神科也缺人喔,F
1673311860,群主David1688,桃園中壢/專任兼任/家醫腸胃心臟科一般科等誠徵中壢區?醫師?兼職或掛牌醫師科別 :1.家醫科。一般科可。以慢性病為主。2.腸胃科心臟科兼職醫師。週1-2節支援腸胃鏡、心臟超音波。地址 : 中壢火車站附近時間 : 禮拜二、五下午晚上，週六輪休薪資 : 薪優可談，面議請電：0956385384陳醫師轉自 5000群,T
1673309520,群主David1688,南桃園診所誠徵專任或可長期兼職的醫師科別 : 家醫科、新陳代謝科，小兒科、GI、心臟內科、一般科或內科專科醫師。地址 : 桃園楊梅區診次 : 每周 診薪資面議請來電0-9-1-8-1-2-0-0-9-1轉自5000群 持續徵求中,T
1673309940,社群副管理員,新莊重劃區/專任/耳鼻喉科誠徵 [[醫師]]新北市新莊重劃區診所，誠徵專任耳鼻喉科專科醫師每周5-8診可談。希望112年9月前就職，時間可談診費+牌費/高PPF診所目前有三位正職醫生，排班請假有彈性，同仁好相處有停車位，交通方便意者請電: 鍾醫師0910222871。若沒接到電話，請留簡訊，會盡快與您回覆轉自實名制醫師群  by 鐘醫師,T
1673447640,群主David1688,台北文山/專任兼任/不分科誠徵?醫師?台北市皮膚科診所誠徵專任或兼任醫師地址 : 台北市文山區時間 : 每周6-8診薪資 : 面議健保醫美並重，可提供雷射微整訓練意洽請電：0918850055葉小姐e-mail:connie.yeh@msa.hinet.net轉自 5000 群,T
1673446860,群主David1688,[照片],F
1673534220,群主David1688,桃園區/專任/家醫科、內科轉自5000群  by 沈副秘書長,F
1673546100,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1673546100,群主David1688,誠徵 「醫師」彰化縣一般科診所：國道一號交流道8分鐘誠徵家醫科、內科、小兒科或其他科醫師診費 + 牌費+PPF多人輪班 ，放假彈性 ，出國方便。待優，享勞健保，停車位意者請洽 林醫師0910-869-962,T
1673546580,群主David1688,以下職缺轉自 實名制醫師職缺群  近期已曾轉貼今日雇主/所內醫師貼文 持續徵求中,F
1673633520,群主David1688,[照片],F
1673598660,老昌,誠徵專科醫師台南後壁無米樂地區，近後壁、太保、水上兩位醫師輪班請洽：0922-516880 林醫師，謝謝,T
1673646720,群主David1688,新北林口/專任/不限科(歡迎雇主自貼 醫師自薦)轉自 5000群 )徵「醫師」1.地點：新北市林口2.聯絡電話：09531818723聯絡人:黃醫師??保障薪+PF，歡迎來洽談看看再說，令您滿意??每周上班節數可談，假日輪診，亦可排連休出國??多位醫師輪診，有醫責險保障，看診輕鬆無負擔,T
1673650260,群主David1688,台中北屯/專任/耳鼻喉科、內科 小兒、家醫(歡迎雇主自貼 醫師自薦)轉自 5000群  by 沈副秘書長)誠徵醫師台中市北屯區耳鼻喉科診所誠徵耳鼻喉科、內兒科或家醫科醫師每週6到8節聯絡方式：0937-235088林醫師,T
1673650440,群主David1688,台北東湖/專任/小兒科(歡迎雇主自貼 醫師自薦)轉自 實名制群  by 焉醫師)台北市東湖謝小兒科 徵掛牌合作兒科專科醫師微笑 熱情 好學東湖路上診所 車程 30。分鐘左右 尤佳兒專 第一年 第二年 第三年 尤佳,T
1673740380,sleep張,誠徵醫師台中市沙鹿區家醫小兒科診所預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診聯絡電話0982791749張醫師、0956163261林醫師,T
1673690040,善心,(#)?急徵代診醫師?(#)歡迎家醫科醫師，需有專科證書。要能報備支援醫師。需熟悉展望系統。一節$6000 元電洽： 0928274505 ,T
1673693520,社群副管理員,歡迎標價  (已經置頂提高曝光) 已協助貼至其他社群 代為曝光,F
1673693580,社群副管理員,補充說明  前一篇 診所位於  新北汐止,F
1673655900,善心,感謝,F
1673656020,善心,再次聲明，這個價錢非常態，只是急徵。,F
1673656020,善心,請尊重市場行情，勿跟進。,F
1673656080,傑夫,不懂強調這點的立意？,F
1673656080,傑夫,醫師們應該都樂見條件越開越好,F
1673656080,善心,怕增加開業醫師的負擔。,F
1673656080,青蛙,人家能跟進就表示那是市場行情,F
1673656140,善心,資方跟勞方是對立的。各有各的苦衷。,F
1673656140,Sean White,是啊 善心 您做的很好 ?? 強調沒有錯,F
1673656200,善心,了解開業醫師的苦。,F
1673656200,善心,大環境已經很不好了，希望互相體諒。,F
1673656440,傑夫,專科醫師行情只有這樣還是令人不勝唏噓?? 但明碼標價依然值得鼓勵 這樣才有討論的空間,F
1673656500,Sean White,因為健保真的慘啊，有些診所的病人屬性都只有簡表為主，沒藥價差也沒有處置，只有超低的診察費，有專科但沒得申報也沒用,F
1673656680,宏爺,健保就真的糟…3hrs 看10個病人，給6000…老闆必賠,F
1673656680,宏爺,3hrs 看20個免強打平而已,F
1673656860,tth,開業醫師與受僱醫師各有苦衷可是急徵人 可能價碼要再更高...？（同學受僱FM診所一節的價碼都更高了....）,F
1673656980,Sean White,每家診所成本完全不一樣呀，光是家醫科診所店租就有三萬到十五萬的差別……病人組成跟申報金額同樣人數也可能差兩到三倍,F
1673657100,善心,這話不正確，我們並不是大戶，只是不想這麼辛苦，希望有醫師幫忙，能喘個氣。,F
1673657220,善心,如果受僱醫師覺得這個錢太少了，那麼就自己出來開業試試看。角色互換，體驗一下心情。,F
1673657280,Michaelliu,只看10個？,F
1673657340,Michaelliu,也可以找其他家受僱啊????,F
1673657340,善心,這個機會是有的。,F
1673657400,Michaelliu,也想辦法衝量啊(啊),F
1673657400,善心,我們是不會啦，但我能體諒。,F
1673657460,Sean White,衝量，大家都想衝量但是很難啊(cony laugh)，誰不希望病人多大家一起賺錢 集團連鎖衝量簡單 個體戶很難,F
1673657460,Michaelliu,這倒是實話 我也是FM也是超過這個價碼,F
1673657460,人生海海,說要急徵卻開著一般的行情價，要其他醫師共體時艱，這個才是大家好奇的點吧XD,F
1673657580,Sean White,還好吧 六千元現金又不低 ，頂多找不到人關診,F
1673657640,毛毛,我受僱一診看50個，老闆也只有給5000，6000算還可以了,F
1673657700,皮皮大,這裡大多是眼高手低的yy，討論價碼只會一堆酸酸，沒什麼實質建設性。,F
1673657760,善心,[貼圖],F
1673657820,人生海海,很簡單，有人去皆大歡喜，沒人去關診休息，回歸市場機制,F
1673657820,人生海海,祝福,F
1673657940,Ray,應該說不用強調6千高薪，除非也說每診不超過20人.. 就一般徵人給薪水就好，想去就去。,F
1673701320,毛毛,其實如果大家想體驗當老闆的感覺，建議可以去衛生所試試，沒病人也不會倒店，每個月還有底薪5萬。,F
1673701320,宏爺,有吧…我這裡的診所大概都10-15而已吧，還有一週10人的診所,F
1673701380,醫中韭菜割,我也覺得是強調薪資的問題 資本市場 自己發展 沒有什麼破壞行情的說法,F
1673701380,群主David1688,聊天 (薪資)討論區  在這裡謝謝大家   請截圖移轉討論區     謝謝大家您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1673701920,vivi,同感。6000元/診，還要專科醫師。還要熟系統。時薪1500元多一點。老實說就一般行情價。一直強調「急徵」「非市場行情價」「怕讓其他開業醫困擾」確實是令人不舒服的老闆心態。,F
1673701920,群主David1688,??維持版面乾淨， 歡迎討論薪資成本，請移至子群討論群歡迎標價 (已經置頂提供曝光)其實我(+我朋友)是受僱， 我太太是雇主(企業主)，所以我們(1688)角色比較中立，目標是3方~4方嬴(受雇、雇主、病人、健保)。沈副秘書長是雇主方，5000群就不方便貼價錢，可以理解。1688 是可以，而且歡迎標價，比較站在受僱方，1688短期目標:希望透過榮譽制度(標價置頂貼文，提高曝光)來帶動受僱醫師待遇提升。1688中長期目標:同時透過醫師社群、線上線下實體社會活動，與雇主協力提高醫療給付、改善醫療品質、滿足偏遠需求，三贏~四嬴狀態。,F
1673701980,群主David1688,最後一次強調， 討論在子群。  本群維持版面乾淨， 謝謝大家。,F
1673702100,群主David1688,[照片],F
1673702220,群主David1688,有標價的 都置頂了當雇主 也是不容易 要承擔風險受雇久了也是會當合夥入股自行開業 。大家互相理解 共創3~4贏,F
1673702220,KCC,兼職行情一般也是5-6000，不能計算合理門診量，算是不錯了,F
1673702340,群主David1688,討論 (請截圖) 請移往討論區  勿再回言討論 謝謝。,F
1673702340,傑夫,原來違和感是樣出現的 100%同意,F
1673702400,群主David1688,抱歉 勿再回言 往討論區謝謝大家....,F
1673704320,群主David1688,誠徵醫師台中市北屯區耳鼻喉科診所誠徵耳鼻喉科、內兒科或家醫科醫師每週6到8節聯絡方式：0937-235088林醫師,T
1673704320,群主David1688,誠徵醫師台中市沙鹿區家醫小兒科診所預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診聯絡電話0982791749張醫師、0956163261林醫師,T
1673704380,群主David1688,以上職缺轉自 5000 大群,F
1673722560,Cc,@群主David1688 請問討論區是在哪邊呢？ 謝謝,F
1673895840,社群副管理員,您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1673878560,FUN,需求：勞工巡迴體檢醫師及特約臨廠醫師地點：高雄薪資：可議聯絡方式: 賴小姐07-5546838,T
1673942700,熊熊,台北市民生社區家醫科，誠徵可報備支援醫師，時間為3/31（五）、4/1（六）、4/3（一）、4/4（二）、下午三點至六點、意者請電0910019790劉太太，謝謝??,T
1673914560,社群副管理員,以下職缺轉自 實名制醫師職缺群  近期已曾轉貼今日雇主/所內醫師貼文 持續徵求中,F
1673914620,社群副管理員,"誠徵  專任醫師, 兼職醫師桃園中壢區診所（ 火車站前）誠徵家醫科、內科專科，兒科醫師節數可談薪資優, 附停車位薪水:高節數費 +PPF+ 年終分紅，外縣市住宿交通補助，每年調薪，三節禮金看診品質佳，每節時間2~3.5 hr,中間有休息，出國可調班聯絡電話李醫師 0952-166-941",T
1673914620,社群副管理員,[照片],F
1673915340,社群副管理員,台北中山區/短期專任/掛牌(歡迎雇主自貼 醫師自薦)轉自 醫美醫師職缺群)(掛牌風險 需多溝通評估 大家都是成年智識人 本群不負擔保責任 只是轉貼)短期1.2個月或長期都行誠徵掛牌負責醫師，不限科別診所地點：台北市中山區（開業約17年，安全穩定）不需負管理責任詳情可面議，短期長期掛牌皆可談本診所員工均資深團隊．意者請洽：0981792767 高小姐,T
1673915580,群主David1688,桃園楊梅/專任兼任/內科系 (不分科？ 小兒科？)桃園楊梅區內兒科診所誠徵全職或兼職醫師，內科系皆可，有基層診所經驗者尤佳，意者請洽0918120091詹醫師轉自桃園群,T
1673963580,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1673963580,群主David1688,誠徵 醫師台中市南屯區診所誠徵兒科、家醫科、耳鼻喉科、內科專科醫師每週1-7節（可兼任可專任）兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。薪水:牌照費（專任）+節數費(優)+PPF休假:農曆春節固定休除夕到初四共5天歡迎有興趣長期合作的醫師洽詢。歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機),T
1673966160,社群副管理員,台中市南區/專任兼任/耳鼻喉科、內科、小兒科、家醫科醫師(歡迎雇主自貼 醫師自薦)轉自 實名制群  by 林醫師)誠徵醫師台中市南區耳鼻喉科診所誠徵耳鼻喉科、內兒科或家醫科醫師每週6到8節聯絡方式：0966-720369林醫師,T
1673985120,Anonymous,誠徵：健檢醫師需求：勞工巡迴體檢醫師及特約臨廠醫師地點：高雄薪資：可議聯絡方式: 賴小姐07-5546838,T
1673987700,Anonymous,誠徵：肝膽腸胃科或家醫科師醫師需求：地點：高雄薪資：可議，合作亦可聯絡方式: 葉小姐0905262893,T
1673988300,HDRN,洗腎診所誠徵『腎臟專科醫師』地點：新竹市工作時間：週一至週六待遇：面議（高底薪+PPF)待遇優於行情、全新裝潢、環境舒適、交通便利、福利佳、附車位一週可到10節、薪資面議聯絡人：林小姐電話：0983472068,T
1673993880,社群副管理員,以下職缺轉自 實名制醫師職缺群  近期已曾轉貼今日雇主/所內醫師貼文 持續徵求中歡迎雇主自貼 醫師自薦待聘,F
1673993880,社群副管理員,"誠徵第三位專任及兼任醫師科別 : 誠徵家醫科, 小兒科、內科專科，急診， ENT醫師一位。新竹市東區城佑耳鼻喉科診所，近公道五交流道，交通便利。時間 : 每周6-7診薪資面議，含牌費+診費+PPF亦可先報備支援兼診，彼此磨合。詳情請洽 0936951667 王醫師",T
1674080280,社群副管理員,"徵 醫師耳鼻喉 家醫 小兒 內科 外科地點：新竹市東區 昇安診所新竹縣竹東 葉國安耳鼻喉科診所節數彈性：2-8節，兼診、掛牌都可目前是三位醫師輪流看診，預計找第四個醫師加入我們病人族群：成人,小兒,慢籤病人診所設備：內視鏡、聽力室、超音波、睡眠檢查、肺功能檢查，需進一步檢查可安排診所有準備停車位，給需要開車上下班的醫師停放優點是假很好請，醫師間都很樂意cover；看診無壓力，遇到任何問題都可以直接電話詢問待遇優，可先看工作環境。意者 請洽0??9??1??8??3??1??2??7??2??0??葉醫師 或 電話搜尋手機",T
1674000360,社群副管理員,30up北部多點/專任/泛復健(申報)科(歡迎雇主自貼 醫師自薦)轉自 實名制群  by Hsu醫師  看來是醫療集團..)誠徵（代）復健/骨科/神內/神外/風免醫師希望可以兼顧收入與生活品質都歡迎到診所來地點：新北/桃園/新竹/台南預計到職日：談好即可薪資不錯30up一個禮拜8-10節老闆好 團隊讚希望好相處也認真負責的人一起來想換環境的醫師歡迎email聯絡：ttlishu@gmail.comLine：同email,T
1674047580,社群副管理員,討論職缺  請至 子群討論群  下圖  轉自 Apen友的分享您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1674047700,社群副管理員,[照片],F
1674047700,社群副管理員,[照片],F
1674054000,minstreller,台中市有感冒健保診所缺掛牌醫師嗎（非負責人） 資歷5年 可看5-6節,F
1674054420,泰,誠徵 掛牌專任醫師（可先兼任）台中市北屯區耳鼻喉科診所（近崇德文心捷運站）誠徵耳鼻喉科、家醫科、小兒科、或內科專科醫師一週6-9節(需輪夜診及假日診)薪水：牌照費+節數費+PPF診所設備齊全，並有門診手術室多位醫師輪診，可兼顧家庭以及生活品質歡迎有興趣長期合作的醫師洽詢電洽蔡醫師0922-668696 (可先簡訊聯絡),T
1674143520,sleep張,誠徵醫師台中市沙鹿區家醫小兒科診所預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診聯絡電話0982791749張醫師、0956163261林醫師,T
1674112500,群主David1688,南投草屯/專任/不限科(酸痛、焦慮、失眠)(歡迎雇主自貼 醫師自薦)轉自 中彰投群  by 林醫師 )年度最有誠意的長文「誠徵各科專科醫師」診所叫做草鞋墩，是草屯的舊地名，成立20年，目前有一位神經內科醫師和另外一位神經外科醫師，主要做的就是酸痛、焦慮、失眠。診所的場地很大，也有停車場。相關的設備，可以看網網站上的介紹。病人很多，以至於幾乎每個月被抽審，多到有些病人都一定要轉給相關的專家去看，畢竟守護病人的健康是我們一直以來的堅持。歡迎學有專精的各科專科醫師一起來診所工作，讓病人就醫更方便，品質更有保障。所有同事的勞、健保和假日都一直符合政府的規定。薪水就是個人業績收入「點數」的四分之一，新進的醫師當然會有基本的保障。我是院長林經堯醫師，這個年假有九天，所有的同事都放假了，當然我也很閒，隨時歡迎你來診所走走看看。對於有一技之長的專科醫師，在接受完整的訓練之後，接下來就是要找一個自己喜歡的地方工作了。祝福大家，新年快樂、健康平安。,T
1674112560,群主David1688,www.suanmaton.com,F
1674220020,Drhh,@minstreller 誠徵 醫師台中市南屯區診所誠徵兒科、家醫科、耳鼻喉科、內科專科醫師每週1-7節（可兼任可專任）兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。薪水:牌照費（專任）+節數費(優)+PPF休假:農曆春節固定休除夕到初四共5天歡迎有興趣長期合作的醫師洽詢。歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機),T
1674199680,群主David1688,南投草屯/專任兼任/眼科(歡迎雇主自貼 醫師自薦)轉自 5000群   )誠徵眼科專任及兼任醫師地點:南投縣草屯鎮眼科診所連絡電話:0988-327707聯絡人:張醫師工作內容:每週5節(薪優),T
1674199740,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1674199740,群主David1688,誠徵「 醫師 」彰化縣和美鎮診所誠徵專任醫師一位家醫科，一般內科?科醫師。（需耳鼻喉治療作業）每週5-7節，星期六固定休診。請洽0932678904方醫師e-mail : c24728355@yahoo.com.tw,T
1674199740,群主David1688,專任或兼任醫師桃園一般科診所適合各科醫生一起合作附停車位 生活品質兼顧 高牌照費及抽成請傳 信箱chengchuan381@gmail.com或 0906858006 0933106946,T
1674201360,小實,佐登妮X醫美診所，欠醫師錢。經醫師查證之後，其職員映君，於應該匯薪之日，依舊沒匯!難怪資深醫師，逐漸離開!該診所，仍持續在找醫師。期盼各位醫師，想去應徵時，謹慎為之!,F
1674201600,社群副管理員,謝謝分享  (職缺黑幕)下次請移至子群 討論區  讓 本群 版面乾淨  謝謝您您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1674202560,社群副管理員,聊天討論 都移到 子群哦再麻煩各位大大,F
1674221760,LeCheng,誠徵part time復健科/骨科/風免/神內醫師，需報備支援會超音波導引注射者尤佳地點：高雄市鳳山區 (鳳山火車站旁)時段：可議15人 以下6000PPF 15以上 一人100自費抽成另議若合作愉快，未來可共同擴展合作新診所聯絡資訊：0988240026 林醫師Email: lecheng1795@gmail.com,T
1674505800,社群副管理員,30up中壢平鎮/專任/開業科等詳見https://bit.ly/3XB0aPE,T
1674435120,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1674435120,群主David1688,桃園/專任/眼科徵?醫師?眼科地點：桃園眼科連鎖診所聯絡電話：0908738058聯絡人：朱醫師薪資：面議*本診所?全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成*交通方便有停車位,T
1674761400,群主David1688,桃園市龍潭區/專任/耳鼻喉科(歡迎雇主自貼 醫師自薦)轉自 5000群  by 練醫師 )誠徵耳鼻喉科專科醫師診所地點：桃園市龍潭區耳鼻喉科專科診所每周約7-8診，節次可談！享開業的收入，沒有開業的煩惱。薪資計算標準絕對高於業界。可採保證薪或純PPF制，純PPF計算方式依年資經歷而定， 計算方式以診察加診療費用的7-8成計算。距龍潭交流道3分鐘。歡迎自薦或分享給其他醫師。有意者請電話聯絡！0918493273謝謝,T
1674722040,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼昨日雇主貼文 持續徵求中,F
1674722040,群主David1688,誠徵 醫師台中市南屯區診所誠徵兒科、家醫科、耳鼻喉科、內科專科醫師每週1-7節（可兼任可專任）兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。薪水:牌照費（專任）+節數費(優)+PPF休假:農曆春節固定休除夕到初四共5天歡迎有興趣長期合作的醫師洽詢。歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機),T
1674722040,群主David1688,專任或兼任醫師桃園一般科診所適合各科醫生一起合作附停車位 生活品質兼顧 高牌照費及抽成請傳 信箱chengchuan381@gmail.com或 0906858006 0933106946,T
1674742980,特大號,誠徵專職醫師，不限科別(內兒家醫科佳)，若想兼職亦可談。地點：新北市樹林區待遇：高保障底薪/PPF擇優，薪資高於市場行情，8診可30以上。診次：一週6-8節(想增加收入亦可安排10節以上)，診所為多家連鎖，醫師眾多排班彈性，可攻可守兼顧生活品質。內容：一般感冒、三高慢病。另有自費項目可讓薪資更上一層樓。提供完整教育訓練，無基層經驗沒關係，會傾囊相授，歡迎年輕醫師一同打拼，長期合作。聯絡人：林醫師 0921905878,T
1674744060,群主David1688,以下職缺轉自 5000職缺群  近期已曾轉貼今日雇主貼文 持續徵求中,F
1674744120,群主David1688,南桃園楊梅區診所誠徵專任或兼職醫師科別 : 家醫科、新陳代謝科，小兒科、GI、心臟內科、一般科或內科專科醫師。已有基層診所經驗者佳月三千張左右地址 : 桃園楊梅區薪資面議請來電0-9-1-8-1-2-0-0-9-1 ,T
1674860520,胖胖爸爸,誠徵「 醫師 」中壢區新屋交流道下 診所誠徵專任醫師一位家醫科，一般內科?科醫師。（需耳鼻喉治療作業）每週6-8節，執照費+診次人數PPF，所有處置檢查PPF滿一年後可入股，意者請洽黃醫師e-mail : huang.hh1223@gmail.com,T
1674858300,群主David1688,以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼今日雇主貼文 持續徵求中歡迎雇主自貼 待聘醫師自薦,F
