utc_ts,user,content,is_recruitment,city_tags,dept_tags
1673914620,社群副管理員,"誠徵  專任醫師, 兼職醫師桃園中壢區診所（ 火車站前）
誠徵家醫科、內科專科，兒科醫師
節數可談
薪資優, 附停車位
薪水:高節數費 +PPF+ 年終分紅，外縣市住宿交通補助，每年調薪，三節禮金
看診品質佳，每節時間2~3.5 hr,中間有休息，出國可調班
聯絡電話李醫師 0952-166-941",T,,
1673914620,社群副管理員,[照片],F,,
1673915340,社群副管理員,"台北中山區/短期專任/掛牌
(歡迎雇主自貼 醫師自薦)
轉自 醫美醫師職缺群)

(掛牌風險 需多溝通評估 大家都是成年智識人 本群不負擔保責任 只是轉貼)

短期1.2個月或長期都行
誠徵掛牌負責醫師，不限科別
診所地點：台北市中山區（開業約17年，安全穩定）
不需負管理責任
詳情可面議，短期長期掛牌皆可談
本診所員工均資深團隊．
意者請洽：
0981792767 高小姐",T,,
1673915580,群主David1688,"桃園楊梅/專任兼任/內科系 (不分科？ 小兒科？)
桃園楊梅區內兒科診所誠徵全職或兼職醫師，內科系皆可，有基層診所經驗者尤佳，意者請洽0918120091詹醫師

轉自桃園群",T,,
1673963580,群主David1688,"以下職缺轉自 5000職缺群  近期已曾轉貼
今日雇主貼文 持續徵求中",F,,
1673963580,群主David1688,"誠徵 醫師台中市南屯區診所
誠徵兒科、家醫科、耳鼻喉科、內科專科醫師
每週1-7節（可兼任可專任）
兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。
薪水:牌照費（專任）+節數費(優)+PPF
休假:農曆春節固定休除夕到初四共5天
歡迎有興趣長期合作的醫師洽詢。
歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機)",T,,
1673966160,社群副管理員,"台中市南區/專任兼任/耳鼻喉科、內科、小兒科、家醫科醫師
(歡迎雇主自貼 醫師自薦)
轉自 實名制群  by 林醫師)


誠徵醫師
台中市南區耳鼻喉科診所誠徵耳鼻喉科、內兒科或家醫科醫師
每週6到8節
聯絡方式：0966-720369
林醫師",T,,
1673985120,Anonymous,"誠徵：健檢醫師需求：
勞工巡迴體檢醫師及特約臨廠醫師
地點：高雄
薪資：可議
聯絡方式: 賴小姐
07-5546838",T,,
1673987700,Anonymous,"誠徵：肝膽腸胃科或家醫科師醫師需求：
地點：高雄
薪資：可議，合作亦可
聯絡方式: 葉小姐
0905262893",T,,
1673988300,HDRN,"洗腎診所誠徵『腎臟專科醫師』
地點：新竹市
工作時間：週一至週六
待遇：面議（高底薪+PPF)
待遇優於行情、全新裝潢、環境舒適、交通便利、福利佳、附車位

一週可到10節、薪資面議

聯絡人：林小姐
電話：0983472068",T,,
1673993880,社群副管理員,"以下職缺轉自 實名制醫師職缺群  近期已曾轉貼
今日雇主/所內醫師貼文 持續徵求中

歡迎雇主自貼 醫師自薦待聘
",F,,
1673993880,社群副管理員,"誠徵第三位專任及兼任醫師科別 : 誠徵家醫科, 小兒科、內科專科，急診， ENT醫師一位。
新竹市東區城佑耳鼻喉科診所，近公道五交流道，交通便利。
時間 : 每周6-7診
薪資面議，含牌費+診費+PPF
亦可先報備支援兼診，彼此磨合。
詳情請洽 0936951667 王醫師",T,,
1674080280,社群副管理員,"徵 醫師耳鼻喉 家醫 小兒 內科 外科

地點：
新竹市東區 昇安診所
新竹縣竹東 葉國安耳鼻喉科診所

節數彈性：2-8節，兼診、掛牌都可

目前是三位醫師輪流看診，預計找第四個醫師加入我們

病人族群：成人,小兒,慢籤病人

診所設備：內視鏡、聽力室、超音波、睡眠檢查、肺功能檢查，需進一步檢查可安排

診所有準備停車位，給需要開車上下班的醫師停放

優點是假很好請，醫師間都很樂意cover；看診無壓力，遇到任何問題都可以直接電話詢問

待遇優，可先看工作環境。

意者 請洽0⃣️9⃣️1⃣️8⃣️3⃣️1⃣️2⃣️7⃣️2⃣️0⃣️葉醫師 或 電話搜尋手機",T,,
1674000360,社群副管理員,"30up北部多點/專任/泛復健(申報)科
(歡迎雇主自貼 醫師自薦)
轉自 實名制群  by Hsu醫師  看來是醫療集團..)

誠徵（代）
復健/骨科/神內/神外/風免醫師

希望可以兼顧收入與生活品質
都歡迎到診所來

地點：新北/桃園/新竹/台南

預計到職日：談好即可
薪資不錯30up
一個禮拜8-10節
老闆好 團隊讚
希望好相處也認真負責的人一起來

想換環境的醫師歡迎email聯絡：ttlishu@gmail.com
Line：同email",T,,
1674047580,社群副管理員,"討論職缺  請至 子群討論群  下圖  轉自 Apen友的分享
您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！
https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",F,,
1674047700,社群副管理員,[照片],F,,
1674047700,社群副管理員,[照片],F,,
1674054000,minstreller,台中市有感冒健保診所缺掛牌醫師嗎（非負責人） 資歷5年 可看5-6節,F,,
1674054420,泰,"誠徵 掛牌專任醫師（可先兼任）台中市北屯區耳鼻喉科診所（近崇德文心捷運站）
誠徵耳鼻喉科、家醫科、小兒科、或內科專科醫師
一週6-9節(需輪夜診及假日診)
薪水：牌照費+節數費+PPF
診所設備齊全，並有門診手術室
多位醫師輪診，可兼顧家庭以及生活品質
歡迎有興趣長期合作的醫師洽詢
電洽蔡醫師0922-668696 (可先簡訊聯絡)",T,,
1674143520,sleep張,"誠徵醫師台中市沙鹿區家醫小兒科診所
預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診
聯絡電話0982791749張醫師、0956163261林醫師",T,,
1674112500,群主David1688,"南投草屯/專任/不限科(酸痛、焦慮、失眠)
(歡迎雇主自貼 醫師自薦)
轉自 中彰投群  by 林醫師 )

年度最有誠意的長文

「誠徵各科專科醫師」

診所叫做草鞋墩，是草屯的舊地名，成立20年，目前有一位神經內科醫師和另外一位神經外科醫師，主要做的就是酸痛、焦慮、失眠。
診所的場地很大，也有停車場。相關的設備，可以看網網站上的介紹。
病人很多，以至於幾乎每個月被抽審，多到有些病人都一定要轉給相關的專家去看，畢竟守護病人的健康是我們一直以來的堅持。
歡迎學有專精的各科專科醫師一起來診所工作，讓病人就醫更方便，品質更有保障。
所有同事的勞、健保和假日都一直符合政府的規定。
薪水就是個人業績收入「點數」的四分之一，新進的醫師當然會有基本的保障。
我是院長林經堯醫師，這個年假有九天，所有的同事都放假了，當然我也很閒，隨時歡迎你來診所走走看看。對於有一技之長的專科醫師，在接受完整的訓練之後，接下來就是要找一個自己喜歡的地方工作了。
祝福大家，新年快樂、健康平安。",T,,
1674112560,群主David1688,www.suanmaton.com,F,,
1674220020,Drhh,"@minstreller 誠徵 醫師台中市南屯區診所
誠徵兒科、家醫科、耳鼻喉科、內科專科醫師
每週1-7節（可兼任可專任）
兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。
薪水:牌照費（專任）+節數費(優)+PPF
休假:農曆春節固定休除夕到初四共5天
歡迎有興趣長期合作的醫師洽詢。
歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機)",T,,
1674199680,群主David1688,"南投草屯/專任兼任/眼科
(歡迎雇主自貼 醫師自薦)
轉自 5000群   )

誠徵眼科專任及兼任醫師
地點:南投縣草屯鎮眼科診所
連絡電話:0988-327707
聯絡人:張醫師
工作內容:每週5節(薪優)",T,,
1674199740,群主David1688,"以下職缺轉自 5000職缺群  近期已曾轉貼
今日雇主貼文 持續徵求中",F,,
1674199740,群主David1688,"誠徵「 醫師 」彰化縣和美鎮診所
誠徵專任醫師一位
家醫科，一般內科専科醫師。
（需耳鼻喉治療作業）
每週5-7節，星期六固定休診。
請洽0932678904方醫師
e-mail : c24728355@yahoo.com.tw",T,,
1674199740,群主David1688,"專任或兼任醫師
桃園
一般科診所
適合各科醫生一起合作
附停車位 生活品質兼顧 高牌照費及抽成
請傳 信箱
chengchuan381@gmail.com
或 0906858006 0933106946",T,,
1674201360,小實,"佐登妮X醫美診所，欠醫師錢。經醫師查證之後，其職員映君，於應該匯薪之日，依舊沒匯!
難怪資深醫師，逐漸離開!

該診所，仍持續在找醫師。
期盼各位醫師，想去應徵時，謹慎為之!
",F,,
1674201600,社群副管理員,"謝謝分享  (職缺黑幕)
下次請移至子群 討論區  讓 本群 版面乾淨  謝謝您


您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！
https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",F,,
1674202560,社群副管理員,"聊天討論 都移到 子群哦再麻煩各位大大
",F,,
1674221760,LeCheng,"誠徵part time復健科/骨科/風免/神內醫師，需報備支援會超音波導引注射者尤佳

地點：高雄市鳳山區 (鳳山火車站旁)
時段：可議
15人 以下6000
PPF 15以上 一人100
自費抽成另議
若合作愉快，未來可共同擴展合作新診所

聯絡資訊：0988240026 林醫師
Email: lecheng1795@gmail.com",T,,
1674505800,社群副管理員,"30up中壢平鎮/專任/開業科等
詳見
https://bit.ly/3XB0aPE",T,,
1674435120,群主David1688,"以下職缺轉自 5000職缺群  近期已曾轉貼
今日雇主貼文 持續徵求中",F,,
1674435120,群主David1688,"桃園/專任/眼科
徵［醫師］眼科
地點：桃園眼科連鎖診所
聯絡電話：0908738058
聯絡人：朱醫師
薪資：面議
*本診所爲全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成
*交通方便有停車位",T,,
1674761400,群主David1688,"桃園市龍潭區/專任/耳鼻喉科
(歡迎雇主自貼 醫師自薦)
轉自 5000群  by 練醫師 )

誠徵耳鼻喉科專科醫師
診所地點：桃園市龍潭區耳鼻喉科專科診所
每周約7-8診，節次可談！享開業的收入，沒有開業的煩惱。薪資計算標準絕對高於業界。可採保證薪或純PPF制，純PPF計算方式依年資經歷而定， 計算方式以診察加診療費用的7-8成計算。距龍潭交流道3分鐘。歡迎自薦或分享給其他醫師。有意者請電話聯絡！0918493273謝謝",T,,
1674722040,群主David1688,"以下職缺轉自 5000職缺群  近期已曾轉貼
昨日雇主貼文 持續徵求中",F,,
1674722040,群主David1688,"誠徵 醫師台中市南屯區診所
誠徵兒科、家醫科、耳鼻喉科、內科專科醫師
每週1-7節（可兼任可專任）
兼任特別需求：週日早/午/夜診or週二夜診or週五夜診。
薪水:牌照費（專任）+節數費(優)+PPF
休假:農曆春節固定休除夕到初四共5天
歡迎有興趣長期合作的醫師洽詢。
歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機)",T,,
1674722040,群主David1688,"專任或兼任醫師
桃園
一般科診所
適合各科醫生一起合作
附停車位 生活品質兼顧 高牌照費及抽成
請傳 信箱
chengchuan381@gmail.com
或 0906858006 0933106946",T,,
1674742980,特大號,"誠徵專職醫師，不限科別(內兒家醫科佳)，若想兼職亦可談。
地點：新北市樹林區
待遇：高保障底薪/PPF擇優，薪資高於市場行情，8診可30以上。
診次：一週6-8節(想增加收入亦可安排10節以上)，診所為多家連鎖，醫師眾多排班彈性，可攻可守兼顧生活品質。
內容：一般感冒、三高慢病。另有自費項目可讓薪資更上一層樓。

提供完整教育訓練，無基層經驗沒關係，會傾囊相授，歡迎年輕醫師一同打拼，長期合作。
聯絡人：林醫師 0921905878",T,,
1674744060,群主David1688,"以下職缺轉自 5000職缺群  近期已曾轉貼
今日雇主貼文 持續徵求中",F,,
1674744120,群主David1688,"南桃園楊梅區診所誠徵專任或兼職醫師
科別 : 家醫科、新陳代謝科，小兒科、GI、心臟內科、一般科或內科專科醫師。

已有基層診所經驗者佳
月三千張左右

地址 : 桃園楊梅區

薪資面議

請來電0-9-1-8-1-2-0-0-9-1",T,,
1674860520,胖胖爸爸,"誠徵「 醫師 」中壢區新屋交流道下 診所
誠徵專任醫師一位
家醫科，一般內科専科醫師。
（需耳鼻喉治療作業）
每週6-8節，執照費+診次人數PPF，所有處置檢查PPF
滿一年後可入股，意者請洽黃醫師
e-mail : huang.hh1223@gmail.com",T,,
1674858300,群主David1688,"以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼
今日雇主貼文 持續徵求中

歡迎雇主自貼 待聘醫師自薦",F,,
1674858300,群主David1688,"誠徵【醫師】（雲林縣斗六市）1.可長期配合，需掛牌，掛牌費另計
2.耳鼻喉科專科尤佳（小兒科、家醫科可談）
每週7-9節門診，節數可談，週末輪流
想排假出遊，都可互相調班
薪資、PPF、看診節數可面議商量

聯絡方式：
1.寄履歷至fornickxxx@gmail.com
2. 0972752952 林小姐（LINE亦可）",T,,
1674858360,群主David1688,"誠徵  專任醫師, 兼職醫師桃園中壢區診所（ 火車站前）
誠徵家醫科、內科專科，兒科醫師
節數可談
薪資優, 附停車位
薪水:高節數費 +牌照費+PPF+ 年終分紅，外縣市住宿交通補助，每年調薪，三節禮金
看診品質佳，每節時間2~3.5 hr,中間有休息，出國可調班
聯絡電話李醫師 0952-166-941",T,,
1675031580,群主David1688,"桃園區/專任兼任？/耳鼻喉小兒科家醫內科
👉歡迎雇主自貼 待聘醫師自薦 轉自桃園群 👈

誠徵醫師
桃園市桃園區耳鼻喉科診所誠徵耳鼻喉科、內兒科或家醫科醫師
每週6到8節
聯絡方式：0953688089
莊小姐",T,,
1674953820,sleep張,"誠徵醫師台中市沙鹿區家醫小兒科診所
預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診
聯絡電話0982791749張醫師、0956163261林醫師",T,,
1674999900,精彩,"✤誠徵：醫美專職醫師✤地址：桃園市藝文特區

週四14:00-20:00
✤主要工作項目
微整，電音波，雷射

不限專科
診所可重點培訓醫師

待遇
一診（三小時）
PPf依年資經驗調整

✤意者請電洽
-0-9-1- 6-9-0-9-7-6-6舒經理
或
意者請洽：
此連結🔗為私人交談
line://ti/p/@ono4238y",T,,
1675026480,群主David1688,"以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼
今日雇主貼文 持續徵求中

歡迎雇主自貼 待聘醫師自薦",F,,
1675026540,群主David1688,"徵 醫師耳鼻喉 家醫 小兒 內科 外科

地點：
新竹市東區 昇安診所
新竹縣竹東 葉國安耳鼻喉科診所

節數彈性：2-8節，兼診、掛牌都可

目前是三位醫師輪流看診，預計找第四個醫師加入我們

病人族群：成人,小兒,慢籤病人

診所設備：內視鏡、聽力室、超音波、睡眠檢查、肺功能檢查，需進一步檢查可安排

診所有準備停車位，給需要開車上下班的醫師停放

優點是假很好請，醫師間都很樂意cover；看診無壓力，遇到任何問題都可以直接電話詢問

待遇優，可先看工作環境。

意者 請洽0⃣️9⃣️1⃣️8⃣️3⃣️1⃣️2⃣️7⃣️2⃣️0⃣️葉醫師 或 電話搜尋手機",T,,
1675026540,群主David1688,"誠徵  (專任醫師)彰化縣鹿港鎮診所
誠徵 家醫科、耳鼻喉科，兒科醫師
節數:5-7 節
節數費 +牌照費+PPF
附停車位
意者請洽: 0939-395-161 吳小姐",T,,
1675026540,群主David1688,"⭐️南桃園中壢平鎮家醫科診所誠徵「專任」醫師⭐️
科別：家醫科、兒科、內科、耳鼻喉科、急診科醫師皆可

待遇：
專任：6-8診/週，牌費+節薪+PPF

對象：醫學系畢業15年內，好相處能配合，具備耐心

到職日：
1.談好即可上班
2.詳談後彼此合適 可以等前東家約到期後再來上班💥

優點：會有完整的職前訓練，無需擔心技能不足，診所內都有資源可以共享，訓練期薪水照樣支付

工作：健保家醫科診所，合法看診，業務單純，無其他行政業務煩惱

氛圍：會尊重醫師，有狀況可討論溝通，我們重質不重量

保障：診所有投保醫責險及聘請律師做法律顧問為後盾，專心看診無後顧之憂

發展：
合作滿半年以上，可談合夥入股或談長約拿獎金

交通：診所備有停車位，就算是外縣市的同伴也方便加入

休假：多位醫師，排休容易

意者可傳訊息0937699655劉醫師聊聊！
若在看診中未能即時回答，待下診後會立即回覆！",T,,
1675026540,群主David1688,"誠徵專任「醫師」科別：耳鼻喉科、小兒科、家醫科皆可
地點：新北市永和區耳鼻喉科診所
已有2位正職醫師，誠徵第三位掛牌醫師，每週約6-7診，牌費+診費+ppf，臨近公車站牌，交通方便，離捷運站亦5-10分鐘步程，環境單純好相處，容易請假互相支援，意者請洽或傳訊息0989912911林醫師 或 ID: k-r-p-b-9-5(去掉-)",T,,
1675026540,群主David1688,"誠徵 掛牌專任醫師（可先兼任）台中市北屯區耳鼻喉科診所（近崇德文心捷運站）
誠徵耳鼻喉科、家醫科、小兒科、或內科專科醫師
一週6-10節
薪水：牌照費+節數費+PPF
診所設備齊全，並有門診手術室
多位醫師輪診，可兼顧家庭以及生活品質
歡迎有興趣長期合作的醫師洽詢
電洽蔡醫師0922-668696 (可先簡訊聯絡)",T,,
1675113120,群主David1688,"台南市東區/專任/耳鼻喉家醫科等
👉歡迎雇主自貼 待聘醫師自薦 轉自實名制群  by 陳醫師👈


耳鼻喉科/家庭醫學科聯合診所
誠徵專任醫師
請洽陳醫師，09-1083-2196或留簡訊有空一定馬上聯絡",T,,
1675037880,群主David1688,格式自由 參考前面雇主的貼文,F,,
1675096320,安安安,"中和區捷運站旁廣祥診所
1、誠徵專任小兒科、家醫科、內科醫師。
2、保障薪、PPF高。
3、診次彈性可談，兼顧生活品質。
4、交通方便。
5、目前院所有四位正職醫師，請假排休方便，同事好相處。
6、病患群穩定，診所氣氛佳，無行政事務制度完善。
請洽林醫師0939989645",T,,
1675117920,群主David1688,"以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼
今日雇主貼文 持續徵求中

👉歡迎雇主自貼 待聘醫師自薦👈",F,,
1675117980,群主David1688,"誠徵專任及兼任醫師科別 : 誠徵家醫科, 小兒科、內科專科，急診， ENT醫師一位。
新竹市東區城佑耳鼻喉科診所，近公道五交流道，交通便利。
時間 : 每周6-7診
薪資面議，含牌費+診費+PPF
亦可先報備支援兼診，彼此磨合
兼任診次時間 一上，三上，三夜，六上。
詳情請洽 0936951667 王醫師",T,,
1675118040,羚,弱弱的問一下，診所想拓點，有沒有復健科或骨科醫師有意願出來共創事業。診所這一端相關人員包含藥師，復健師，掛號櫃檯人員和地點都準備的差不多，高保障底薪+自費抽成+盈餘獎金+保稅等等，一定比外面好，萬事皆備只欠東風。有意願的醫師麻煩請洽黃主任，電話零九二五八九九一二五，感謝大家。,T,,
1675206060,Jim kao,"新北板橋維力骨科診所 誠徵骨科負責醫師目前我們有展店規畫, 所以邀請志同道合的醫師加入
我們的特色是:
1、深耕在地社群,在乎醫病關係長長久久,健保或自費治療病患選擇
2、團隊融洽, 醫護藥PT互相照應
3、努力經營線上品牌, 致力於Online-to-Offline的轉換
4、多方嘗試新的治療方式, 新的異業結合

我們的優勢
1、領先的薪資, 牌照費 + 保障診費 +PPF抽成+ 優勢稅賦
2、全年盈餘分紅, 入股細節可面談
3、設備齊全, 包括骨震波、GE超音波、X光等
4、全面支援負責醫師的專長, 目前本院有簡易手術房及C-arm, 可執行局麻手術, 脊椎nerve block及其他更高階治療, 如果合作夥伴有新的想法都可討論執行
5、歡迎醫院兼診, 我們提倡給病患一條龍的照護
6、無行政事務，專心醫療

適合我們的合作夥伴:
1、 已經有骨科主治醫師臨床經驗
2、 對於超音波使用有初步認識
3、 歡迎不安於現狀, 心中有許多天馬行空的想法想試試看的你, 譬如想拍影片, 搞粉絲團, 甚至業配團購, 我們可以一起組成團隊來嘗試

聯 絡 人：高醫師
聯絡電話：0933901819 (電話可搜尋加Line : Jim )
mail : weiliorthoclinic@gmail.com
網站 : https://www.weili-clinic.com/
地　　址： 新北市板橋區文化路二段19號, 新埔站5號出口",T,,
1675157820,精彩,"✤誠徵：醫美專職醫師✤地址：桃園市藝文特區

週四14:00-20:00
✤主要工作項目
微整，電音波，雷射

不限專科
診所可重點培訓醫師

待遇
診費+PPf

✤意者請電洽
-0-9-1- 6-9-0-9-7-6-6舒經理
或
意者請洽：
此連結🔗為私人交談
line://ti/p/@ono4238y",T,,
1675251720,魚骨頭,"誠徵專任醫師科別 : 誠徵家醫科或小兒科醫師一位。
高雄市三民區家醫科診所，近九如交流道，有固定車位，交通便利。
時間 : 每周6-7診
薪資面議，含牌費+診費+PPF
詳情請洽 0910-109408 陳醫師",T,,
1675274340,社群副管理員,"🧧新職缺🧧以下職缺轉自 5000職缺 或實名制群
👉歡迎雇主自貼 待聘醫師自薦👈",F,,
1675274340,社群副管理員,"台南仁德區.耳鼻喉診所誠徵 專任醫師
(red check mark)內科，家醫，耳鼻喉，兒科 ...醫師
(red check mark)無經驗可學ENT治療，一些內科三高病患
(red check mark)牌照費+節數費(9診)+PPF
(red check mark)約2023.5-7月上班，可先談

意者，麻煩電話
0960-031600
0987-192680
或留簡訊，必回撥，謝謝",T,,
1675274340,社群副管理員,[照片],F,,
1675274460,社群副管理員,"誠徵負責醫師：骨科、神經內科工作時間：面議
薪資：面議
聯絡方式：吳先生0928880844, dannywu@syi-tw.com ，手機沒接時請email通知，謝謝！

( from實名制 by黃醫師)",T,,
1675281660,Lin,"桃園楊梅區.內科診所誠徵 專任醫師
(red check mark)內科，家醫，新陳代謝科...醫師
(red check mark)無經驗可學ENT治療，一些內科三高病患
(red check mark)牌照費+節數費(9診)+PPF
(red check mark)約2023.4-7月上班，可先談

意者，麻煩電話
091686525-5
或留簡訊，必回撥，謝謝",T,,
1675362060,群主David1688,"謝謝大家，麻煩 職缺討論👉有另外子群 討論聊天區維持本群版面乾淨

您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！
https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",F,,
1675362300,Yi,@心內V 謝謝分享～,F,,
1675461720,羚,"弱弱的問一下，診所想拓點，有沒有復健科或骨科醫師有意願，藥師，復健師，掛號櫃檯人員和地點都準備的差不多，高保障底薪+院長加給+執照費+自費抽成+盈餘獎金+保稅等等，萬事皆備只欠東風。有意願的醫師麻煩請洽黃主任，電話零九二五八九九一二五，感謝大家。地點在中壢

",T,,
1675408500,群主David1688,"以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼
今(昨)日雇主貼文 持續徵求中

👉歡迎雇主自貼 待聘醫師自薦👈",F,,
1675408560,群主David1688,"誠徵專任及兼任醫師科別 : 誠徵家醫科, 小兒科、內科專科，急診， ENT醫師一位。
新竹市東區城佑耳鼻喉科診所，近公道五交流道，交通便利。已有兩位專任醫師。
時間 : 每周6-7診
薪資面議，含牌費+診費+PPF
亦可先報備支援兼診，彼此磨合
兼任診次時間 一上，三上，三夜，六上。
詳情請洽 0936951667 王醫師",T,,
1675408560,群主David1688,"《徵 儲備醫師》
準備退休，有興趣接診所的醫師可以來學習，覺得OK再接。
汐止家醫科診所
薪資照付，還教開業武林密技。
有興趣者請電： 0928274505",T,,
1675408560,群主David1688,"急徵第三位專任或兼任醫師桃園區
離台北開車40分鐘
一般科、 內兒科診所
歡迎各科醫師
高牌照費高PPF
病人穩定
除夕-初五休息 其他時間醫師都可輪班排休出國✈️大家輪流出國玩透透透生活品質好
楊醫師電話：
0906858006 0933106946",T,,
1675410540,呂慶城,"桃園市桃園區、蘆竹區
誠徵。                                 精神專科醫師專任及兼任皆可（第三位），並歡迎已退休的前輩前來駐診，診次不拘

一般科系，內外科系，小兒科，家醫科，專任醫師

上班節數彈性，以您的需求來調整，若是有需要出國移民者亦可配合

意洽0932333472，呂醫師或是
chesterlu626@gmail.com",T,,
1675422480,Sini,請問缺哪個時段呢？,F,,
1675424280,群主David1688,😁職缺細節再麻煩各位醫師私訊 👉維持版面乾淨👈，謝謝大家,F,,
1675424340,Sini,有私訊過但沒回應 XD,F,,
1675424400,群主David1688,收到 謝謝哥,F,,
1675424400,艾琳,"禮聘 醫師腸胃 耳鼻喉 家醫 小兒 內科

地點：
桃園中壢平鎮診所

待遇: 雙北桃園新竹薪資行情以上 牌照+節費+ ppf

節數彈性：6-8節可議，多位醫師輪班，休假彈性

發展空間大:想長期穩定收入可簽長約保障薪資；想大展身手也可合夥開店

診所一切合法申報，也有法律顧問並投保醫責險，歡迎長期合作共同開創新局
意者請洽 0937351657 劉醫師",T,,
1675525200,Anonymous,"需求：勞工體檢醫師及特約臨廠醫師
地點：高雄
薪資：可議
聯絡方式: 葉小姐
0905262893

誠徵：肝膽腸胃科或家醫科師醫師
需求：
地點：高雄
薪資：可議，合作亦可
聯絡方式: 葉小姐
0905262893",T,,
1675523280,Dr.HONG,"禮聘 醫師腸胃 耳鼻喉 家醫 小兒 內科

地點：
高雄市小港區診所

待遇: 牌照+時薪費+ ppf

節數彈性：6-8節可議，目前兩位醫師輪班，休假彈性，可協調出國休假，工作氣氛佳，上班供餐，與專用停車位。


診所一切合法申報，含勞，健，勞退


意者請洽 0958026123洪醫師",T,,
1675533180,群主David1688,"桃園區/專任/泛復健申報科
桃園區藝文特區診所拓點（永安北路）：
🌟誠徵骨科、復健科、神經外科、神經內科醫師
診所有附設復健治療中心、物理治療師、以及內聘藥師調劑
🌟院長底薪加級、福利優渥
我們有全方位的醫療服務團隊，誠摯的邀請您一起加入溫馨醫療服務的行列
連絡人：李護理長0936078860

(轉自桃園群)",T,,
1675627200,群主David1688,"🧧新職缺🧧以下職缺轉自 5000職缺 或實名制群
👉歡迎雇主自貼 待聘醫師自薦👈

誠徵 醫師
小兒 家醫

地點：
台南新市

待遇: 節次+ppf

節數彈性：
休假彈性
專用停車位

意者請洽 0921063839黃醫師",T,,
1675608420,群主David1688,"🧧新職缺🧧以下職缺轉自 5000職缺 桃園群 或實名制群
👉歡迎雇主自貼 待聘醫師自薦👈",F,,
1675608420,群主David1688,"<誠徵專任醫師>板橋區皮膚科診所
1.誠徵有意願長期合作之專任服務醫師，需執登；專科別不限，有皮膚科看診經驗尤佳。
2.健保門診為主，醫學美容為輔；只想專注健保診亦可。
3.工作氣氛佳，好排班，每週5-7節，診數與時段彈性。備有停車位。
4.薪資:診費+牌照費+ppf
歡迎有耐心有熱忱的醫師加入，意者請聯絡0934389383，如未接聽請留言，或搜尋 au12491洽談",T,,
1675608420,群主David1688,"徵「醫師」誠徵正職/兼職醫師(正職需掛照)
科別 : 內科專科、新陳代謝科、家醫科、急診科。
地址 : 基隆市中正區長榮桂冠附近（近交流道5分鐘內車程）。
時間 : 每周6-9診（兼職另議）。
薪資面議，正職含執照費+節數薪水+PPF。
診所會加保醫師機構責任險。

亦可先報備支援兼診，彼此磨合。
詳情請洽 0983399742 温醫師
如未接電話，請先傳訊息，謝謝。",T,,
1675608420,群主David1688,"南桃園地區聯合診所, 誠徵耳鼻喉專科/急診/家醫/醫師。高牌費加高PPF加抽成分紅，平均薪資絕對優於同業。節次7-9節，排班彈性，淡季可休長假，兼顧家庭生活又有高收入。院長親自教學帶診，是開業培訓或長遠發展的好地方，歡迎有志合作的學弟妹，一起參加我們的團隊。聯絡方式：姜醫師0913353713",T,,
1675612740,健民康禾,"禮聘 掛牌負責醫師家醫 腸胃新陳代謝 耳鼻喉 小兒 內科

地點：
台北市信義區診所

待遇: 牌照+時薪費+ ppf

節數彈性：節數可議，目前三位醫師輪班，休假彈性，可協調出國休假，工作環境好 團隊強氣氛佳，有門前藥局配合．


診所一切合法申報，含勞，健，勞退
希望有誠意合作經理不拘 醫師

意者請洽 0910100785黃小姐",T,,
1675617300,DRWu,"南桃園楊梅區診所誠徵專任或兼職醫師
科別 : 家醫科、新陳代謝科，小兒科、GI、心臟內科、一般科或內科專科醫師。

已有基層診所經驗者佳
月三千張左右

地址 : 桃園楊梅區

薪資面議

請來電0-9-1-8-1-2-0-0-9-1",T,,
